order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date
US-2017-148551,LC-16885,VEN01,Standard Class,delivered,2017-03-20 14:14,2017-03-20 14:14,2017-03-22 8:48,2017-04-07 18:46
CA-2015-138954,KD-16345,VEN03,First Class,delivered,2018-08-22 20:16,2018-08-24 3:05,2018-08-24 13:57,2018-08-30 22:32
US-2017-148054,PC-18745,VEN02,Standard Class,delivered,2018-08-25 15:12,2018-08-26 15:10,2018-08-27 15:23,2018-08-29 22:22
CA-2017-141572,GT-14755,VEN02,Second Class,delivered,2018-05-11 2:05,2018-05-11 2:18,?,2018-05-14 19:32
CA-2014-135090,BS-11755,VEN01,Standard Class,delivered,2018-08-15 17:34,2018-08-15 17:45,2018-08-17 16:47,2018-08-21 1:22
CA-2017-137624,JL-15850,VEN03,Standard Class,delivered,2018-04-05 15:34,2018-04-05 15:50,2018-04-12 19:06,2018-05-04 15:24
CA-2017-163335,AS-10225,VEN02,First Class,delivered,2018-05-02 16:34,2018-05-04 3:52,2018-05-04 14:34,2018-05-11 20:06
CA-2015-162166,NM-18445,VEN02,First Class,delivered,2018-08-05 19:41,2018-08-05 19:55,2018-08-07 13:08,2018-08-16 22:04
CA-2016-140613,EH-13945,VEN02,Standard Class,delivered,2018-08-24 17:59,2018-08-24 18:15,2018-08-28 9:26,2018-08-29 16:41
CA-2016-127194,ES-14080,VEN02,Standard Class,delivered,2017-02-01 17:45,2017-02-02 17:55,2017-02-24 12:02,2017-03-10 17:12
CA-2016-112578,SF-20065,VEN02,Standard Class,delivered,2018-02-03 12:54,2018-02-06 3:48,2018-02-07 14:53,2018-02-20 21:03
CA-2015-132101,CL-12565,VEN03,Standard Class,delivered,2018-05-15 13:36,2018-05-15 13:55,2018-05-16 15:27,2018-05-21 21:11
US-2017-108245,AT-10735,VEN03,Standard Class,delivered,2017-09-03 18:42,2017-09-05 4:36,2017-09-06 22:59,2017-09-21 22:18
CA-2014-133354,ZD-21925,VEN02,First Class,delivered,2018-04-02 10:40,2018-04-03 5:35,2018-04-04 19:28,2018-04-09 17:31
CA-2016-103947,CK-12595,VEN01,Standard Class,delivered,2018-04-06 14:07,2018-04-06 14:30,2018-04-07 16:22,2018-04-13 18:37
CA-2015-137064,EA-14035,VEN02,Standard Class,delivered,2018-08-12 19:14,2018-08-12 19:25,?,2018-08-17 21:04
CA-2017-100356,BS-11755,VEN01,Standard Class,delivered,2017-04-20 11:56,2017-04-20 13:05,2017-04-20 13:37,2017-05-16 15:36
CA-2014-141649,MP-17965,VEN03,Same Day,delivered,2017-03-17 15:57,2017-03-17 15:57,2017-03-20 9:38,2017-03-29 12:03
CA-2015-162887,CC-12670,VEN02,Second Class,delivered,2018-03-14 21:16,2018-03-14 21:30,2018-03-27 23:19,2018-04-02 15:13
CA-2016-137204,DR-12880,VEN02,Standard Class,delivered,2017-07-13 9:32,2017-07-14 2:30,2017-07-14 19:07,2017-07-27 21:39
CA-2017-100748,SJ-20125,VEN02,Standard Class,delivered,2017-03-16 11:12,2017-03-16 11:12,2017-03-17 15:34,2017-03-23 16:36
CA-2016-166443,GM-14440,VEN01,First Class,delivered,2017-10-02 10:39,2017-10-02 10:49,2017-10-04 14:57,2017-10-06 21:14
US-2016-115952,BM-11140,VEN01,Same Day,delivered,2017-09-22 15:48,2017-09-22 15:55,2017-09-29 18:44,2017-10-04 18:40
US-2016-118780,RC-19960,VEN02,Second Class,delivered,2017-12-30 16:45,2017-12-31 7:55,2018-01-02 16:09,2018-01-17 20:43
CA-2017-136308,MG-18145,VEN04,Same Day,delivered,2018-01-14 16:01,2018-01-14 16:11,?,2018-02-14 22:09
CA-2016-140438,SB-20290,VEN04,Second Class,delivered,2017-07-16 19:03,2017-07-18 5:50,2017-07-19 16:41,2017-07-20 18:04
US-2017-128951,VM-21685,VEN02,First Class,delivered,2018-02-26 16:44,2018-02-26 16:56,2018-02-27 23:33,2018-03-16 15:38
US-2017-160465,CK-12205,VEN02,Standard Class,delivered,2017-09-23 19:26,2017-09-23 19:35,2017-09-27 22:04,2017-10-02 20:47
US-2017-159562,AG-10765,VEN02,Standard Class,delivered,2018-04-07 10:43,2018-04-07 10:55,2018-04-11 19:54,2018-04-18 0:39
US-2015-153283,PK-19075,VEN03,Standard Class,delivered,2018-04-03 16:30,2018-04-03 17:15,2018-04-04 23:36,2018-04-10 23:05
CA-2016-100965,TN-21040,VEN03,Standard Class,delivered,2018-02-03 0:34,2018-02-03 15:50,2018-02-06 22:28,2018-03-08 20:38
CA-2017-137582,KH-16690,VEN02,Standard Class,delivered,2018-05-09 15:45,2018-05-09 16:16,2018-05-29 15:31,2018-05-30 18:48
CA-2015-155124,EH-14125,VEN03,Standard Class,delivered,2017-08-31 21:54,2017-08-31 22:05,2017-09-01 19:12,2017-09-08 19:44
US-2017-128832,HM-14980,VEN02,First Class,delivered,2017-03-01 10:28,2017-03-01 10:42,2017-03-01 11:35,2017-03-07 14:29
CA-2015-126466,CL-12565,VEN01,Standard Class,delivered,2017-11-27 11:11,2017-11-27 11:35,2017-11-28 23:36,2017-12-12 20:33
CA-2016-169922,MK-18160,VEN02,Standard Class,delivered,2017-07-30 13:33,2017-07-30 13:45,2017-07-31 17:53,2017-08-04 22:40
CA-2015-138002,EH-14125,VEN03,Standard Class,delivered,2018-05-16 9:57,2018-05-16 10:12,2018-05-17 14:40,2018-05-21 16:11
CA-2016-146682,EM-14065,VEN01,First Class,delivered,2017-10-11 23:31,2017-10-12 23:28,2017-10-13 21:43,2017-10-23 17:53
CA-2016-116974,LP-17080,VEN03,Standard Class,delivered,2017-09-11 15:36,2017-09-11 15:50,2017-09-25 12:23,2017-10-03 18:51
CA-2015-161452,FH-14365,VEN03,Standard Class,delivered,2018-05-20 20:03,2018-05-20 20:19,2018-05-24 8:38,2018-06-07 16:33
CA-2014-147543,CL-12565,VEN02,Standard Class,delivered,2018-08-01 18:49,2018-08-01 19:05,2018-08-02 15:17,2018-08-03 20:07
CA-2017-143756,JM-15250,VEN01,First Class,delivered,2018-07-14 19:46,2018-07-14 20:03,2018-07-16 12:31,2018-07-23 19:48
CA-2017-154501,PB-19150,VEN01,Standard Class,delivered,2018-03-19 21:56,2018-03-20 21:50,2018-03-27 20:56,2018-04-03 14:58
CA-2016-155033,GT-14710,VEN02,Standard Class,delivered,2018-04-22 18:41,2018-04-24 19:27,2018-04-27 14:32,2018-05-28 15:34
CA-2014-121762,KM-16720,VEN02,Standard Class,delivered,2017-08-23 9:00,2017-08-23 9:10,2017-08-24 19:10,2017-09-02 13:50
US-2017-166688,SM-20005,VEN02,Standard Class,delivered,2018-05-04 21:52,2018-05-04 22:13,2018-05-07 12:31,2018-05-10 22:25
CA-2015-138219,DV-13045,VEN01,Standard Class,delivered,2018-08-21 22:30,2018-08-21 22:44,2018-08-22 14:01,2018-08-29 14:41
CA-2014-147298,AP-10915,VEN01,Standard Class,delivered,2018-08-03 20:48,2018-08-03 21:04,2018-08-13 11:13,2018-08-22 0:51
CA-2016-136406,CM-12385,VEN02,Second Class,delivered,2018-07-13 22:22,2018-07-13 22:35,?,2018-07-25 14:03
CA-2015-161711,JG-15115,VEN04,Standard Class,delivered,2017-12-10 10:51,2017-12-10 11:10,2017-12-11 17:34,2017-12-17 16:31
CA-2017-167381,RA-19285,VEN02,Second Class,delivered,2018-02-28 23:57,2018-03-01 0:10,2018-03-01 18:16,2018-03-17 15:48
CA-2014-134677,GA-14725,VEN01,Standard Class,delivered,2017-07-27 18:04,2017-07-27 18:23,2017-07-28 17:10,2017-08-03 19:32
CA-2017-147361,AB-10060,VEN03,Standard Class,delivered,2018-01-02 21:30,2018-01-04 5:16,2018-01-09 20:39,2018-01-11 18:53
CA-2015-109512,GG-14650,VEN02,Same Day,delivered,2017-11-30 19:56,2017-12-01 9:31,?,2017-12-05 19:32
CA-2017-120168,CV-12805,VEN02,Same Day,delivered,2018-02-03 10:07,2018-02-03 10:33,2018-02-07 0:48,2018-02-16 20:15
CA-2015-147011,AA-10375,VEN02,Standard Class,delivered,2018-03-22 15:52,2018-03-22 16:35,2018-03-23 23:29,2018-03-26 15:19
CA-2017-145653,GA-14725,VEN03,Same Day,delivered,2018-03-04 11:28,2018-03-04 11:49,?,2018-03-14 21:48
CA-2016-162082,CS-12400,VEN02,First Class,delivered,2018-06-27 19:02,2018-06-27 19:11,2018-06-28 12:14,2018-06-29 17:03
CA-2017-159457,SM-20005,VEN02,Standard Class,delivered,2018-07-09 22:59,2018-07-09 23:10,2018-07-10 13:10,2018-07-13 21:12
CA-2016-150658,LS-16975,VEN02,Standard Class,delivered,2017-06-03 0:29,2017-06-03 1:22,2017-06-05 11:46,2017-06-08 11:28
CA-2015-128356,TT-21070,VEN04,Standard Class,delivered,2018-04-14 16:11,2018-04-17 6:11,2018-04-30 13:44,2018-05-07 20:49
CA-2017-128853,CC-12670,VEN02,First Class,delivered,2017-07-06 12:12,2017-07-06 12:25,2017-07-07 15:32,2017-07-13 18:53
CA-2016-113600,BB-10990,VEN02,Second Class,processing,2017-06-26 18:15,2017-06-26 18:31,,
US-2014-169390,KB-16585,VEN02,Second Class,delivered,2017-08-02 16:23,2017-08-02 16:35,?,2017-08-12 14:35
CA-2017-140151,SF-20065,VEN02,First Class,delivered,2018-06-06 14:09,2018-06-08 2:56,2018-06-12 6:47,2018-06-18 18:11
US-2016-100839,MS-17365,VEN02,Standard Class,delivered,2017-01-30 19:25,2017-01-30 20:33,2017-02-09 15:38,2017-02-13 10:15
CA-2017-116358,Dl-13600,VEN02,Standard Class,delivered,2018-03-21 13:34,2018-03-21 13:48,2018-03-27 19:21,2018-04-06 23:47
US-2017-132927,SP-20545,VEN02,Standard Class,delivered,2018-06-25 21:38,2018-06-25 21:55,2018-07-05 14:02,2018-07-11 18:21
CA-2016-121370,PK-19075,VEN04,Second Class,delivered,2017-09-21 22:01,2017-09-21 22:48,2017-09-22 16:51,2017-10-03 17:38
CA-2014-127299,CC-12430,VEN02,Standard Class,delivered,2017-12-27 23:09,2017-12-29 2:09,2018-01-02 17:42,2018-01-09 20:44
CA-2017-147753,RB-19570,VEN01,,delivered,2017-08-25 11:49,2017-08-25 12:04,2017-08-29 16:58,2017-09-04 18:55
CA-2014-130624,CR-12730,VEN02,First Class,delivered,2018-03-25 13:53,2018-03-25 14:08,2018-03-26 19:58,2018-04-06 20:38
CA-2017-134915,RF-19735,VEN03,Same Day,delivered,2017-07-12 9:56,2017-07-12 10:10,2017-07-13 17:06,2017-07-25 19:27
CA-2015-101910,HL-15040,VEN01,Standard Class,delivered,2018-01-24 22:03,2018-01-27 2:50,2018-01-29 19:42,2018-02-09 18:13
CA-2016-123722,NF-18385,VEN03,Standard Class,delivered,2017-12-04 21:30,2017-12-05 10:30,?,2017-12-13 20:05
CA-2017-110443,JD-16060,VEN03,Standard Class,delivered,2017-12-22 15:16,2017-12-22 15:34,2017-12-26 17:48,2017-12-29 16:59
CA-2017-137022,CJ-12010,VEN02,Standard Class,delivered,2018-03-19 16:21,2018-03-20 3:50,2018-03-20 21:55,2018-04-04 20:22
CA-2017-117926,CC-12145,VEN01,Second Class,canceled,2017-03-23 17:21,2017-03-23 18:23,,
CA-2016-111283,ES-14080,VEN01,Standard Class,delivered,2018-06-03 14:10,2018-06-03 14:31,2018-06-05 14:45,2018-06-19 18:59
US-2014-161613,JH-15985,VEN02,Second Class,delivered,2017-03-20 16:14,2017-03-20 16:14,?,2017-03-27 14:15
CA-2016-144855,MO-17800,VEN02,Second Class,delivered,2017-12-01 22:37,2017-12-01 22:52,2017-12-05 20:59,2017-12-06 19:09
CA-2016-165561,JM-15265,VEN01,Standard Class,delivered,2017-11-14 17:00,2017-11-17 4:06,2017-11-17 22:54,2017-12-06 18:57
CA-2014-163552,EP-13915,VEN02,Standard Class,delivered,2018-07-18 19:20,2018-07-19 12:55,2018-07-20 13:42,2018-07-24 20:09
CA-2016-104969,RA-19885,VEN04,Standard Class,delivered,2018-04-29 15:48,2018-04-29 16:15,2018-05-03 14:47,2018-05-15 23:03
CA-2017-125913,CK-12595,VEN01,Same Day,delivered,2018-07-12 9:45,2018-07-12 10:10,2018-07-12 12:16,2018-07-13 18:41
CA-2017-105130,RA-19915,VEN02,Standard Class,delivered,2017-11-26 18:48,2017-11-26 18:55,?,2017-12-18 17:58
US-2016-148901,KL-16555,VEN03,Standard Class,delivered,2017-12-28 10:58,2017-12-28 11:08,2018-01-02 21:10,2018-01-18 23:03
US-2016-166660,CR-12625,VEN02,Second Class,delivered,2018-05-09 11:25,2018-05-09 12:14,2018-05-10 8:54,2018-05-15 20:38
CA-2014-121664,ZC-21910,VEN01,Standard Class,delivered,2017-08-09 20:07,2017-08-10 19:43,2017-08-15 21:22,2017-08-28 20:17
CA-2015-161718,BN-11470,VEN03,Standard Class,delivered,2018-03-12 18:10,2018-03-12 18:29,2018-03-13 21:48,2018-04-19 4:28
CA-2014-126361,EM-13960,VEN01,Second Class,delivered,2017-10-22 20:17,2017-10-22 20:28,?,2017-10-24 17:27
CA-2016-136126,RA-19885,VEN02,Same Day,delivered,2018-08-04 16:19,2018-08-04 16:35,2018-08-07 14:44,2018-08-11 15:38
CA-2016-158547,CK-12325,VEN02,Standard Class,delivered,2018-01-09 0:21,2018-01-09 1:28,2018-01-09 19:04,2018-01-16 19:32
CA-2015-102855,BB-11545,VEN01,Same Day,delivered,2018-02-13 18:18,2018-02-13 18:30,2018-02-16 0:12,2018-02-23 13:24
CA-2017-119011,HL-15040,VEN02,Standard Class,delivered,2018-06-29 7:15,2018-06-29 8:00,2018-06-29 11:59,2018-07-05 20:32
CA-2015-153878,EA-14035,VEN03,Standard Class,delivered,2017-08-10 9:35,2017-08-10 9:50,2017-08-11 14:39,2017-08-18 19:19
CA-2015-143119,JF-15490,VEN01,Standard Class,delivered,2018-05-29 16:12,2018-05-29 16:39,2018-05-30 12:22,2018-06-07 16:28
CA-2017-124674,AG-10765,VEN02,Standard Class,delivered,2017-12-05 16:24,2017-12-05 16:44,?,2017-12-27 21:48
CA-2016-129868,JL-15175,VEN03,Standard Class,delivered,2017-01-31 17:01,2017-01-31 17:15,2017-02-01 15:27,2017-02-03 9:47
US-2014-133130,DJ-13630,VEN01,Standard Class,unavailable,2017-11-17 19:42,2017-11-17 20:35,,
CA-2014-151078,TB-21055,VEN02,Same Day,delivered,2017-08-09 13:27,2017-08-09 13:44,2017-08-10 16:59,2017-08-21 21:57
CA-2017-169859,LR-16915,VEN02,Standard Class,delivered,2018-08-13 17:04,2018-08-13 17:15,2018-08-14 14:23,2018-08-15 23:42
CA-2015-148628,EA-14035,VEN01,Standard Class,delivered,2017-09-20 21:05,2017-09-22 0:34,2017-09-22 18:50,2017-10-05 19:47
CA-2014-109232,MS-17830,VEN02,Second Class,delivered,2017-08-29 13:58,2017-08-29 14:10,?,2017-09-06 22:34
CA-2014-127691,RD-19810,VEN02,Standard Class,delivered,2018-02-19 14:16,2018-02-19 15:00,2018-02-20 19:22,2018-03-02 17:31
CA-2017-101728,AG-10900,VEN01,Standard Class,delivered,2017-08-09 15:35,2017-08-09 15:45,2017-08-10 23:43,2017-08-14 14:46
CA-2014-124807,JM-15250,VEN01,Second Class,delivered,2018-04-14 20:26,2018-04-14 20:50,2018-04-17 1:48,2018-05-10 21:13
CA-2016-108434,BD-11725,VEN02,Second Class,delivered,2017-08-07 13:01,2017-08-08 4:04,2017-08-09 12:20,2017-08-15 17:27
CA-2014-116568,DP-13000,VEN02,Standard Class,delivered,2017-05-21 15:02,2017-05-21 15:40,2017-05-23 14:42,2017-05-24 8:25
CA-2017-134285,NP-18325,VEN02,Standard Class,delivered,2018-07-03 18:18,2018-07-05 16:07,2018-07-16 9:35,2018-07-27 16:29
CA-2016-168753,TH-21550,VEN03,Second Class,delivered,2017-11-27 11:07,2017-11-27 11:19,?,2017-12-05 20:40
CA-2016-141887,LM-17065,VEN01,Standard Class,delivered,2018-04-12 18:39,2018-04-12 18:55,2018-04-14 0:02,2018-04-26 22:34
CA-2015-101091,CG-12520,VEN01,Second Class,delivered,2018-08-10 15:00,2018-08-10 15:10,2018-08-15 13:34,2018-08-17 14:45
US-2014-150532,PK-19075,VEN02,Standard Class,delivered,2017-08-29 15:50,2017-08-29 16:10,2017-08-30 14:52,2017-09-04 17:22
CA-2015-105102,DL-13315,VEN01,Second Class,delivered,2018-02-23 11:16,2018-02-23 11:31,2018-02-28 17:37,2018-03-01 19:12
CA-2015-157133,FA-14230,VEN02,Standard Class,delivered,2017-11-05 10:22,2017-11-05 10:30,2017-11-08 19:11,2017-11-21 14:42
CA-2017-151799,DC-13285,VEN03,Standard Class,delivered,2018-05-08 12:30,2018-05-08 12:56,2018-05-09 11:23,2018-05-15 16:46
US-2017-119662,KC-16540,VEN02,First Class,delivered,2018-08-02 14:41,2018-08-03 14:35,2018-08-06 8:31,2018-08-10 22:12
CA-2015-139584,RB-19795,VEN01,Standard Class,delivered,2018-06-01 23:08,2018-06-01 23:31,2018-06-08 11:41,2018-06-12 20:28
CA-2016-164889,JM-15250,VEN01,Second Class,delivered,2018-02-28 16:07,2018-03-02 2:11,2018-03-05 23:56,2018-03-20 22:03
CA-2016-139157,SS-20590,VEN01,Standard Class,delivered,2018-01-04 15:25,2018-01-06 2:27,2018-01-11 17:35,2018-01-23 15:34
US-2014-159618,LA-16780,VEN04,Standard Class,delivered,2018-03-05 13:26,2018-03-05 14:41,2018-03-07 15:05,2018-03-16 1:05
CA-2016-167584,ES-14080,VEN03,Same Day,delivered,2017-10-06 8:52,2017-10-06 9:04,2017-10-11 21:02,2017-10-13 16:08
CA-2016-143749,AP-10915,VEN01,First Class,delivered,2017-07-13 16:00,2017-07-14 2:24,2017-07-20 22:07,2017-07-22 16:12
CA-2017-122196,FM-14380,VEN02,First Class,delivered,2017-05-16 20:50,2017-05-16 21:02,2017-05-29 13:09,2017-06-29 16:28
CA-2015-153416,DV-13045,VEN01,Standard Class,delivered,2018-03-30 19:08,2018-03-30 19:50,2018-04-13 17:42,2018-04-16 23:12
US-2014-111353,PK-19075,VEN02,Standard Class,delivered,2017-06-12 22:25,2017-06-13 4:32,2017-06-14 6:34,2017-06-19 21:55
CA-2017-169901,GT-14755,VEN01,Standard Class,delivered,2018-03-03 17:11,2018-03-06 3:55,2018-03-07 0:32,2018-03-09 20:13
CA-2016-104150,AR-10405,VEN03,Second Class,delivered,2018-08-22 9:42,2018-08-22 9:55,2018-08-22 14:10,2018-08-29 0:46
CA-2017-118892,DP-13000,VEN02,Second Class,delivered,2018-02-21 16:38,2018-02-21 16:50,2018-02-26 16:17,2018-03-23 20:56
CA-2016-109057,EG-13900,VEN02,Standard Class,delivered,2017-10-13 9:59,2017-10-18 2:57,?,2017-10-23 17:03
CA-2015-135174,DW-13585,VEN01,Second Class,delivered,2018-08-11 19:56,2018-08-14 5:35,2018-08-21 19:40,2018-08-23 20:39
CA-2017-148929,BP-11095,VEN02,Standard Class,delivered,2017-04-02 19:25,2017-04-02 19:35,?,2017-04-17 8:48
CA-2017-125101,AT-10735,VEN01,Second Class,delivered,2018-06-13 11:36,2018-06-14 2:57,2018-06-14 10:18,2018-06-22 20:38
CA-2016-107475,VW-21775,VEN02,Standard Class,delivered,2017-04-04 14:37,2017-04-04 14:50,2017-04-05 13:53,2017-04-10 14:46
CA-2014-104563,JL-15505,VEN03,Standard Class,delivered,2017-04-23 19:38,2017-04-25 8:23,2017-04-26 19:46,2017-05-09 9:50
CA-2015-127110,JC-15340,VEN02,Standard Class,delivered,2018-04-06 14:11,2018-04-10 3:55,2018-04-10 20:32,2018-04-18 21:02
CA-2014-138100,AA-10375,VEN02,Standard Class,delivered,2017-12-04 18:07,2017-12-06 2:50,2017-12-08 2:28,2017-12-18 23:44
CA-2015-113131,JF-15355,VEN02,Same Day,delivered,2018-03-20 10:17,2018-03-20 10:28,2018-03-22 21:51,2018-03-29 21:58
CA-2017-132290,JL-15505,VEN03,Standard Class,delivered,2017-10-19 22:59,2017-10-20 0:05,2017-10-20 17:40,2017-11-03 17:57
CA-2016-144792,DP-13000,VEN02,Standard Class,delivered,2017-08-28 22:40,2017-08-30 2:11,2017-08-31 15:35,2017-09-11 18:54
US-2016-100461,CK-12595,VEN01,Standard Class,delivered,2017-02-28 12:20,2017-03-01 12:30,?,2017-03-09 15:48
CA-2017-156272,SB-20290,VEN02,Standard Class,delivered,2018-03-10 11:13,2018-03-10 11:48,2018-03-13 23:48,2018-03-16 1:14
CA-2017-131303,RL-19615,VEN02,Standard Class,delivered,2018-07-06 21:47,2018-07-06 22:10,2018-07-10 14:19,2018-07-11 17:36
CA-2016-101672,KW-16435,VEN04,Standard Class,delivered,2018-06-01 13:42,2018-06-01 13:55,2018-06-04 15:16,2018-06-18 18:18
CA-2014-164742,KM-16720,VEN03,Second Class,delivered,2018-06-12 10:17,2018-06-13 3:55,2018-06-18 11:55,2018-06-21 16:16
CA-2015-124107,DO-13435,VEN02,Second Class,delivered,2017-09-21 12:44,2017-09-21 12:55,2017-09-22 18:32,2017-10-10 23:48
CA-2015-141936,RC-19960,VEN01,Standard Class,delivered,2018-07-01 17:47,2018-07-01 17:55,?,2018-07-06 17:22
CA-2016-153101,RB-19360,VEN04,Same Day,delivered,2017-03-09 21:31,2017-03-09 21:31,2017-03-10 11:09,2017-03-15 13:17
CA-2015-132815,XP-21865,VEN02,Second Class,delivered,2017-10-25 20:36,2017-10-25 20:49,2017-10-27 17:04,2017-11-28 10:19
CA-2014-147235,HL-15040,VEN02,Standard Class,delivered,2018-01-15 18:08,2018-01-15 18:15,2018-01-17 20:30,2018-01-24 14:52
CA-2017-130141,TN-21040,VEN02,Second Class,delivered,2017-09-27 12:34,2017-09-27 12:49,?,2017-10-05 15:13
CA-2014-154599,EG-13900,VEN02,Standard Class,delivered,2017-04-01 22:10,2017-04-01 22:23,2017-04-04 11:51,2017-04-14 11:43
CA-2015-136700,LC-16885,VEN04,,delivered,2018-05-02 15:19,2018-05-02 15:58,2018-05-08 12:32,2018-05-11 22:30
CA-2016-101525,JK-15370,VEN01,Second Class,delivered,2018-03-19 15:28,2018-03-19 15:50,2018-03-22 20:38,2018-04-05 1:04
CA-2017-152275,DV-13045,VEN02,Standard Class,delivered,2017-07-10 20:58,2017-07-12 2:10,2017-07-17 10:27,2017-07-28 19:03
CA-2017-161172,BS-11755,VEN02,Same Day,delivered,2017-10-30 16:14,2017-10-30 16:31,2017-10-31 17:15,2017-11-01 13:33
CA-2017-105914,SA-20830,VEN01,Standard Class,delivered,2018-04-24 17:13,2018-04-25 14:51,2018-04-26 12:45,2018-05-09 21:06
CA-2015-113152,BS-11755,VEN02,Standard Class,delivered,2017-10-24 19:42,2017-10-24 19:56,2017-11-08 21:48,2017-11-17 23:08
CA-2017-134152,TW-21025,VEN03,Standard Class,delivered,2017-03-24 22:23,2017-03-24 22:30,2017-03-27 10:49,2017-04-10 12:55
US-2016-159093,VM-21685,VEN02,Standard Class,delivered,2018-05-15 12:47,2018-05-16 3:15,2018-05-16 13:52,2018-05-19 16:48
CA-2017-121790,HA-14920,VEN04,Standard Class,delivered,2018-05-10 20:42,2018-05-10 20:57,2018-05-14 13:58,2018-06-02 13:04
CA-2014-155390,DJ-13630,VEN03,Standard Class,delivered,2016-10-06 20:06,2016-10-08 11:00,2016-10-12 11:00,2016-10-15 11:00
CA-2016-108735,CD-11980,VEN01,Standard Class,delivered,2018-06-11 17:45,2018-06-12 18:08,2018-06-13 14:29,2018-06-22 13:27
CA-2017-107503,SH-19975,VEN02,Standard Class,delivered,2018-03-16 15:49,2018-03-17 15:48,2018-03-19 21:08,2018-03-28 16:07
CA-2016-145240,DK-13090,VEN02,First Class,delivered,2018-02-21 14:37,2018-02-21 14:55,2018-02-24 13:23,2018-02-28 18:39
CA-2017-144904,EM-14065,VEN01,Standard Class,delivered,2018-07-20 12:25,2018-07-20 12:43,2018-07-23 14:41,2018-07-25 14:08
US-2017-102890,AS-10225,VEN02,Same Day,delivered,2018-01-30 17:46,2018-01-30 18:10,?,2018-02-05 19:42
US-2016-142685,JS-15595,VEN02,Standard Class,delivered,2017-09-23 12:30,2017-09-23 15:15,2017-09-26 0:11,2017-10-05 18:43
CA-2015-108532,GH-14485,VEN01,Standard Class,delivered,2017-11-24 11:38,2017-11-25 16:13,2017-11-28 16:21,2017-12-18 19:53
CA-2016-122322,TB-21595,VEN02,Standard Class,delivered,2018-02-06 18:54,2018-02-06 19:10,2018-02-07 23:27,2018-02-16 17:27
CA-2015-115742,MY-17380,VEN02,Standard Class,delivered,2018-07-03 1:17,2018-07-03 1:30,2018-07-03 13:58,2018-07-11 22:52
CA-2015-143602,CS-12130,VEN01,Second Class,canceled,2017-06-13 21:10,2017-06-13 21:22,,
CA-2016-158435,AS-10285,VEN03,First Class,delivered,2017-11-25 16:41,2017-11-25 16:52,2017-11-27 16:41,2017-11-28 19:47
CA-2017-152142,JD-16060,VEN02,Standard Class,delivered,2018-07-23 17:03,2018-07-23 17:25,2018-07-24 12:05,2018-07-26 19:14
CA-2015-163237,RD-19900,VEN03,Second Class,delivered,2017-11-25 19:58,2017-11-25 20:11,2017-11-28 13:19,2017-12-01 18:58
CA-2017-133235,GH-14485,VEN02,First Class,delivered,2018-01-31 10:09,2018-02-01 3:13,2018-02-07 21:07,2018-02-23 21:17
CA-2016-126627,FP-14320,VEN01,First Class,delivered,2018-03-10 23:00,2018-03-10 23:10,2018-03-13 15:38,2018-04-04 2:52
US-2016-131891,SC-20050,VEN01,First Class,delivered,2017-09-10 18:16,2017-09-10 18:30,2017-09-11 21:23,2017-09-18 16:48
CA-2017-164042,DW-13585,VEN02,Standard Class,delivered,2018-08-10 10:39,2018-08-14 4:50,2018-08-14 9:07,2018-08-17 21:21
CA-2017-136539,SP-20545,VEN02,Standard Class,delivered,2017-09-24 14:47,2017-09-25 14:51,2017-09-26 20:22,2017-10-09 20:03
CA-2014-125514,DO-13435,VEN02,First Class,delivered,2017-09-09 14:36,2017-09-09 14:50,2017-09-12 12:33,2017-09-22 23:54
US-2016-142251,SF-20065,VEN04,Second Class,delivered,2017-08-28 17:26,2017-08-28 17:45,2017-08-29 19:56,2017-09-06 19:33
CA-2017-130904,YC-21895,VEN02,Standard Class,delivered,2018-03-25 21:18,2018-03-25 21:35,2018-03-26 16:34,2018-04-02 14:14
CA-2014-158470,AR-10510,VEN02,Second Class,delivered,2018-01-24 10:49,2018-01-24 10:59,2018-01-29 18:32,2018-03-27 0:12
CA-2015-164623,MA-17560,VEN04,First Class,delivered,2018-05-09 17:17,2018-05-09 17:36,2018-05-10 16:16,2018-05-25 16:21
CA-2017-117653,LH-17020,VEN02,Standard Class,delivered,2018-07-18 21:54,2018-07-18 22:15,2018-07-26 14:04,2018-07-30 21:46
CA-2017-133928,GG-14650,VEN02,Standard Class,delivered,2018-03-17 9:38,2018-03-17 9:50,2018-03-21 19:22,2018-04-03 23:07
US-2014-147648,HP-14815,VEN02,Standard Class,delivered,2018-01-22 19:00,2018-01-22 19:14,?,2018-01-27 20:46
CA-2016-145898,JK-15730,VEN02,Same Day,delivered,2018-04-19 14:23,2018-04-24 18:13,?,2018-05-04 17:48
CA-2016-102498,BD-11725,VEN02,First Class,delivered,2018-02-06 16:50,2018-02-06 17:11,2018-02-07 20:42,2018-02-19 18:47
CA-2017-147956,BD-11500,VEN03,Standard Class,delivered,2018-04-26 7:45,2018-04-26 8:15,2018-04-27 10:08,2018-05-03 17:58
US-2017-158512,KM-16720,VEN01,Second Class,delivered,2017-10-25 13:44,2017-10-27 3:15,2017-10-31 18:32,2017-11-09 17:41
