Order_id,Product_id,Sales,Quantity,discount,payment_type,payment_installments
CA-2014-137092,OFF-LA-10003510,24.424,1,20%,credit_card,4
CA-2017-134978,OFF-BI-10003274,15.92,5,20%,credit_card,9
CA-2015-110891,FUR-CH-10002880,344.372,4,30%,credit_card,2
CA-2015-145352,OFF-AR-10001662,2.74,1,0%,credit_card,9
US-2015-165743,OFF-BI-10001982,4.896,3,70%,credit_card,2
CA-2015-120915,OFF-AP-10002578,293.52,6,0%,credit_card,6
CA-2015-111038,FUR-CH-10003973,2676.672,9,20%,credit_card,1
CA-2014-132864,TEC-AC-10001267,119.8,5,20%,credit_card,3
CA-2015-111094,OFF-BI-10001597,122.94,3,0%,credit_card,4
US-2014-155544,OFF-LA-10004544,59.2,5,20%,credit_card,15
CA-2014-110555,OFF-ST-10000876,87.08,7,0%,credit_card,2
CA-2015-124653,OFF-PA-10002365,12.96,2,0%,credit_card,5
CA-2015-130365,FUR-CH-10003535,128.058,3,30%,credit_card,3
CA-2017-112844,FUR-FU-10004845,154.95,3,0%,credit_card,1
CA-2017-138975,FUR-BO-10004695,1628.82,9,0%,credit_card,4
US-2015-163433,OFF-BI-10000320,1.476,1,80%,credit_card,8
CA-2016-120824,OFF-AP-10001242,64.384,4,80%,credit_card,2
CA-2016-142902,OFF-LA-10000634,6.264,3,20%,credit_card,5
CA-2014-124429,FUR-TA-10002607,567.12,10,20%,credit_card,5
CA-2015-110093,OFF-PA-10000174,16.448,2,20%,credit_card,5
CA-2015-115938,OFF-BI-10001132,43.04,8,0%,credit_card,10
CA-2016-126935,OFF-BI-10004817,9.584,1,20%,credit_card,3
US-2016-102141,OFF-BI-10001510,146.688,8,20%,credit_card,10
CA-2017-128300,TEC-PH-10002807,79.1,2,0%,credit_card,3
US-2017-117450,FUR-CH-10003817,97.184,2,20%,credit_card,2
US-2017-133312,FUR-BO-10002213,359.499,3,15%,credit_card,3
CA-2016-128818,OFF-BI-10000309,85.232,7,20%,credit_card,10
CA-2017-161774,TEC-PH-10004071,7.992,1,20%,credit_card,1
CA-2015-130792,OFF-BI-10000309,12.176,4,80%,credit_card,1
US-2017-169551,TEC-AC-10003033,527.92,2,20%,credit_card,7
CA-2015-101707,OFF-SU-10001218,32.94,3,0%,credit_card,5
CA-2017-102834,TEC-AC-10001908,199.98,2,0%,credit_card,8
US-2016-100720,TEC-PH-10001425,143.982,3,40%,credit_card,1
CA-2016-119963,OFF-AR-10003514,6.368,2,20%,,1
CA-2015-143105,OFF-PA-10002713,41.28,6,0%,credit_card,1
CA-2017-144526,TEC-PH-10002549,677.58,5,40%,credit_card,8
CA-2015-109001,OFF-BI-10003529,2.556,3,70%,credit_card,4
CA-2017-154410,OFF-ST-10002743,909.12,8,0%,credit_card,10
CA-2017-157987,OFF-PA-10003893,17.12,4,0%,credit_card,3
US-2015-100531,OFF-BI-10001670,15.08,2,80%,credit_card,8
CA-2015-146486,OFF-EN-10001509,12.24,6,0%,credit_card,2
CA-2014-121762,TEC-AC-10000736,239.97,3,0%,credit_card,7
US-2014-119137,TEC-AC-10002076,479.04,10,20%,credit_card,8
CA-2016-112669,FUR-CH-10004086,933.536,4,20%,credit_card,3
CA-2016-131296,FUR-TA-10002622,239.372,2,30%,credit_card,10
CA-2016-157588,FUR-FU-10004848,51.75,1,0%,credit_card,4
CA-2015-148964,FUR-FU-10003849,20.24,1,0%,credit_card,1
CA-2016-131737,FUR-FU-10004306,971.5,5,0%,credit_card,10
CA-2015-168809,FUR-FU-10001473,20.104,2,60%,credit_card,6
US-2014-121566,OFF-AR-10001026,6.6,3,0%,credit_card,10
CA-2016-121958,OFF-SU-10000381,52.136,7,20%,credit_card,1
CA-2017-148404,OFF-ST-10003208,580.672,4,20%,credit_card,3
CA-2017-112844,TEC-PH-10003988,43.6,4,0%,credit_card,6
US-2016-159856,FUR-CH-10003396,307.92,5,20%,credit_card,1
CA-2017-122308,FUR-CH-10000665,271.764,2,10%,credit_card,1
CA-2017-102659,OFF-BI-10000088,54.9,5,0%,credit_card,3
CA-2015-120621,OFF-PA-10002254,295.456,14,20%,credit_card,10
CA-2017-133823,OFF-PA-10002870,37.44,6,0%,credit_card,4
CA-2014-114510,OFF-BI-10001617,33.088,4,20%,voucher,1
CA-2016-112256,OFF-AR-10001216,4.448,2,20%,credit_card,8
CA-2016-128972,FUR-FU-10003096,30.36,4,0%,credit_card,3
CA-2017-136350,FUR-FU-10003601,276.69,3,0%,credit_card,6
CA-2014-139192,TEC-AC-10001606,99.99,1,0%,credit_card,1
CA-2016-159016,TEC-PH-10002885,4158.912,8,20%,credit_card,1
CA-2015-167479,OFF-PA-10002105,19.44,3,0%,credit_card,1
CA-2015-130974,OFF-PA-10001019,59.94,3,0%,credit_card,2
CA-2015-142237,OFF-BI-10004022,2.502,3,70%,credit_card,2
CA-2014-116904,OFF-BI-10001120,9449.95,5,0%,credit_card,3
US-2014-140452,FUR-FU-10002088,10.776,3,60%,credit_card,1
CA-2014-128524,TEC-AC-10002718,102.13,7,0%,credit_card,3
CA-2014-164721,OFF-PA-10000575,26.76,4,0%,credit_card,10
CA-2014-167199,TEC-PH-10004539,755.96,4,0%,credit_card,1
CA-2015-164882,TEC-PH-10001578,1295.84,4,20%,credit_card,8
CA-2015-153388,FUR-TA-10003715,1004.976,6,20%,credit_card,2
CA-2015-119942,OFF-LA-10001569,23.904,6,20%,credit_card,7
CA-2017-140844,OFF-PA-10003892,97.82,2,0%,credit_card,1
CA-2014-139892,TEC-PH-10003931,143.976,3,20%,credit_card,1
CA-2017-112725,OFF-AR-10001227,8.82,3,0%,credit_card,1
CA-2016-157749,FUR-FU-10002505,4.044,3,60%,credit_card,2
CA-2017-133263,OFF-BI-10000474,64.12,4,0%,credit_card,10
CA-2016-109827,FUR-TA-10002607,35.445,1,50%,credit_card,10
CA-2015-149972,OFF-FA-10002763,7.9,2,0%,credit_card,4
CA-2017-163069,OFF-AR-10001419,9.912,3,20%,credit_card,3
CA-2017-131254,FUR-CH-10003774,191.058,3,30%,credit_card,2
CA-2017-166142,OFF-BI-10004094,26.55,3,0%,credit_card,3
CA-2015-163587,OFF-LA-10004484,16.52,4,0%,credit_card,3
CA-2015-160864,OFF-BI-10004654,13.848,3,20%,credit_card,2
CA-2017-100111,TEC-AC-10001465,72.64,2,0%,credit_card,10
CA-2016-159653,OFF-LA-10004345,14.73,3,0%,credit_card,2
CA-2017-119746,FUR-FU-10004909,6.464,1,60%,credit_card,7
CA-2015-122406,FUR-CH-10001973,110.98,1,0%,credit_card,1
CA-2016-100300,OFF-AP-10001242,241.44,3,0%,credit_card,10
US-2014-104759,TEC-AC-10004901,79.984,2,20%,credit_card,4
CA-2016-168046,OFF-ST-10004337,428.68,7,0%,credit_card,10
CA-2017-147228,OFF-SU-10001225,8.832,3,20%,credit_card,1
CA-2015-156755,OFF-ST-10002615,465.18,3,0%,credit_card,3
US-2015-130491,OFF-PA-10000791,9.54,2,0%,credit_card,3
CA-2014-156244,TEC-AC-10002473,158.928,7,20%,credit_card,3
CA-2017-110926,OFF-FA-10000624,25.06,7,0%,credit_card,2
CA-2016-147067,FUR-FU-10000732,18.84,3,0%,credit_card,1
US-2016-103646,OFF-ST-10000563,102.336,4,20%,credit_card,10
CA-2015-148635,FUR-BO-10002213,704.9,5,0%,credit_card,10
CA-2017-118017,TEC-AC-10002006,76.752,6,20%,credit_card,10
US-2017-142573,OFF-PA-10000246,16.096,2,20%,credit_card,1
CA-2016-114482,TEC-PH-10001580,404.94,3,0%,credit_card,8
CA-2014-166884,FUR-FU-10003981,8.32,5,20%,credit_card,4
CA-2017-153339,FUR-FU-10001967,15.992,1,20%,credit_card,5
CA-2015-111514,TEC-MA-10000597,239.976,3,20%,credit_card,8
CA-2014-110786,TEC-MA-10003183,767.952,6,20%,credit_card,3
CA-2015-132276,OFF-BI-10002982,10.896,2,20%,credit_card,4
CA-2015-116687,OFF-LA-10000443,8.856,3,20%,credit_card,2
CA-2015-169201,OFF-AP-10002082,43.56,2,0%,credit_card,1
CA-2014-127866,OFF-AR-10003481,13.12,4,0%,credit_card,3
CA-2016-160717,TEC-PH-10001459,3023.928,9,20%,credit_card,1
US-2015-126235,FUR-FU-10000719,17.14,2,0%,credit_card,1
CA-2016-134474,TEC-PH-10002923,59.184,2,20%,credit_card,5
CA-2015-120551,OFF-BI-10002071,17.43,3,0%,credit_card,6
CA-2017-158071,OFF-LA-10004689,11.56,4,0%,credit_card,1
CA-2016-104311,OFF-ST-10002957,12.672,3,20%,credit_card,2
CA-2017-104745,OFF-ST-10002205,53.424,3,20%,credit_card,5
CA-2015-121132,OFF-LA-10002368,6.264,3,20%,credit_card,1
CA-2014-101833,OFF-PA-10003591,34.44,3,0%,credit_card,10
CA-2014-163748,OFF-AP-10004052,3.16,4,80%,credit_card,1
CA-2016-113733,TEC-AC-10004877,16.56,3,20%,credit_card,1
CA-2016-100510,TEC-PH-10001835,631.96,4,0%,credit_card,1
CA-2016-163636,OFF-AR-10001547,3.536,2,20%,credit_card,5
US-2017-117534,OFF-BI-10002026,185.92,4,20%,credit_card,5
CA-2017-110373,OFF-AR-10003045,7.056,3,20%,credit_card,4
CA-2017-137596,OFF-ST-10003816,352.38,2,0%,credit_card,1
CA-2017-128041,FUR-TA-10002607,283.56,4,0%,credit_card,10
CA-2017-109211,OFF-EN-10001532,16.98,1,0%,credit_card,3
CA-2017-156776,OFF-PA-10001970,24.56,2,0%,credit_card,1
CA-2016-159765,OFF-AR-10003514,27.86,7,0%,credit_card,1
CA-2016-113425,FUR-BO-10002598,113.568,2,20%,credit_card,2
CA-2016-168046,OFF-BI-10003676,43.12,5,20%,credit_card,7
CA-2015-124800,OFF-ST-10002743,363.648,4,20%,credit_card,8
CA-2015-128608,TEC-AC-10000487,10.384,2,20%,credit_card,5
CA-2016-100790,OFF-AR-10003045,14.7,5,0%,credit_card,10
CA-2015-146563,OFF-BI-10003981,2.724,3,80%,credit_card,3
CA-2014-124856,FUR-FU-10000521,117.36,4,0%,credit_card,8
CA-2017-106691,OFF-BI-10000145,1.248,2,80%,credit_card,1
CA-2017-168403,OFF-AP-10003278,11.176,1,20%,credit_card,10
CA-2015-164441,OFF-BI-10001922,52.272,11,20%,credit_card,1
CA-2015-142755,OFF-PA-10000141,4.36,2,0%,credit_card,2
CA-2015-148635,OFF-FA-10004395,9.42,2,0%,credit_card,12
CA-2017-166856,OFF-BI-10002012,10.08,7,20%,credit_card,2
US-2017-132927,OFF-BI-10001116,11.088,7,70%,credit_card,2
CA-2017-140872,TEC-AC-10002942,110.4,2,20%,credit_card,2
CA-2017-167395,OFF-AP-10001293,286.86,7,0%,credit_card,3
US-2014-127978,FUR-BO-10001972,302.45,5,50%,credit_card,1
CA-2014-110786,OFF-BI-10003305,14.352,3,20%,credit_card,1
CA-2017-122770,OFF-LA-10004559,8.64,3,0%,credit_card,2
CA-2017-158106,OFF-AR-10002255,8.64,3,0%,credit_card,18
CA-2016-161662,OFF-PA-10003465,30.352,2,20%,credit_card,10
CA-2015-148859,OFF-ST-10004950,24.816,2,20%,credit_card,8
US-2016-155103,OFF-BI-10004318,415.176,3,20%,credit_card,1
CA-2017-132976,OFF-LA-10002043,24.84,3,20%,credit_card,2
CA-2016-114860,FUR-FU-10001934,41.96,2,0%,credit_card,3
CA-2017-161046,OFF-EN-10003862,42.68,4,0%,credit_card,10
US-2014-112949,OFF-AP-10001005,471.9,6,0%,credit_card,1
CA-2014-139857,OFF-FA-10001843,12.35,5,0%,credit_card,2
CA-2016-167241,FUR-FU-10004071,312.03,3,0%,credit_card,3
CA-2016-114482,OFF-PA-10003845,40.46,7,0%,credit_card,1
CA-2014-142769,TEC-AC-10000865,118.0,2,0%,credit_card,9
US-2015-155369,OFF-BI-10003925,310.392,4,80%,credit_card,6
US-2017-136679,TEC-AC-10004855,167.952,6,20%,credit_card,1
CA-2014-141110,OFF-BI-10002012,4.32,3,20%,credit_card,7
CA-2014-163223,OFF-AR-10001573,9.32,4,0%,credit_card,6
CA-2016-109365,OFF-PA-10004359,314.55,3,0%,credit_card,1
CA-2017-160325,TEC-PH-10001944,437.85,3,0%,credit_card,6
CA-2017-130771,OFF-FA-10003059,2.896,2,20%,credit_card,4
US-2017-124779,FUR-CH-10003535,213.43,5,30%,credit_card,3
CA-2014-158274,TEC-AC-10002345,29.0,2,0%,credit_card,3
CA-2014-114510,OFF-BI-10003007,62.048,2,20%,credit_card,6
US-2017-135230,OFF-AR-10001166,7.58,1,0%,credit_card,6
US-2016-129469,FUR-FU-10002298,532.704,6,20%,credit_card,3
CA-2017-101945,OFF-FA-10004248,10.824,3,20%,credit_card,1
CA-2016-124485,TEC-AC-10002323,88.4,4,0%,credit_card,5
US-2016-108504,FUR-FU-10004091,18.84,3,0%,credit_card,3
US-2016-155173,TEC-PH-10002538,68.238,3,40%,credit_card,1
CA-2015-106978,OFF-FA-10003021,4.512,3,20%,credit_card,1
CA-2014-111451,OFF-FA-10004854,27.552,3,20%,credit_card,3
CA-2016-115756,OFF-PA-10002222,91.36,4,0%,credit_card,3
CA-2015-143364,OFF-ST-10002743,272.736,3,20%,credit_card,1
CA-2017-166142,FUR-TA-10004607,310.443,3,30%,credit_card,2
US-2014-144078,FUR-CH-10002335,725.344,4,20%,credit_card,5
CA-2017-103380,TEC-PH-10004165,659.976,3,20%,credit_card,4
US-2017-102638,OFF-FA-10002988,6.03,3,0%,credit_card,5
CA-2015-147788,OFF-LA-10003766,15.75,5,0%,credit_card,4
CA-2015-164007,OFF-AP-10003849,143.128,2,80%,credit_card,6
CA-2014-109855,TEC-AC-10002842,357.0,3,0%,credit_card,3
US-2016-139087,TEC-PH-10000148,20.784,2,20%,credit_card,4
US-2014-150119,FUR-CH-10002965,281.372,2,30%,credit_card,2
CA-2017-135937,TEC-AC-10001114,31.992,1,20%,credit_card,8
CA-2016-165848,OFF-PA-10000349,14.94,3,0%,credit_card,8
CA-2016-112102,OFF-EN-10002500,63.9,5,0%,credit_card,3
US-2015-138121,FUR-CH-10003817,546.66,9,0%,credit_card,10
CA-2014-164973,TEC-AC-10000892,360.0,4,0%,credit_card,10
US-2014-157021,OFF-LA-10002312,29.6,2,0%,credit_card,3
US-2017-102288,OFF-AP-10002906,0.444,1,80%,credit_card,2
CA-2016-112578,OFF-ST-10003722,14.03,1,0%,credit_card,8
CA-2015-138674,TEC-AC-10002800,159.968,4,20%,credit_card,4
CA-2017-143259,TEC-PH-10004774,90.93,7,0%,credit_card,1
US-2015-163279,OFF-PA-10003127,105.52,4,0%,credit_card,10
CA-2017-144463,FUR-FU-10001215,474.43,11,0%,credit_card,8
CA-2016-109827,TEC-AC-10002217,45.12,3,20%,credit_card,10
CA-2014-120411,TEC-PH-10002185,11.12,2,20%,credit_card,5
CA-2016-129308,TEC-PH-10002310,59.994,1,40%,credit_card,10
CA-2014-113320,FUR-FU-10004270,12.54,3,0%,credit_card,1
CA-2016-103107,TEC-PH-10001198,177.48,3,20%,credit_card,4
CA-2015-149601,OFF-ST-10001558,16.24,1,0%,credit_card,10
CA-2014-132962,TEC-AC-10004353,252.0,5,20%,credit_card,8
CA-2014-103219,FUR-FU-10004091,56.52,9,0%,credit_card,2
US-2015-118983,OFF-BI-10000756,2.544,3,80%,,6
CA-2017-106180,OFF-PA-10004327,143.7,3,0%,credit_card,3
US-2017-117534,OFF-AP-10002403,176.04,4,0%,credit_card,2
US-2016-125969,FUR-FU-10003773,238.56,3,0%,credit_card,4
CA-2014-126522,OFF-AR-10004042,53.94,3,0%,credit_card,1
CA-2015-138674,OFF-FA-10000304,8.72,5,20%,credit_card,10
CA-2014-141726,FUR-FU-10003577,43.02,3,0%,credit_card,7
CA-2017-146269,OFF-AR-10004790,19.152,2,20%,credit_card,6
CA-2015-161830,OFF-AR-10004042,35.96,2,0%,credit_card,2
CA-2015-122266,FUR-TA-10000577,191.5155,1,45%,credit_card,10
CA-2014-140165,OFF-BI-10004519,398.352,8,70%,credit_card,6
CA-2016-136812,OFF-ST-10003470,1117.92,4,0%,credit_card,2
CA-2017-168228,OFF-AR-10001725,47.3,2,0%,credit_card,1
CA-2017-138779,OFF-EN-10002504,21.744,1,20%,credit_card,9
CA-2017-116953,TEC-PH-10004614,552.0,10,20%,credit_card,2
CA-2016-126270,OFF-BI-10002764,18.088,7,20%,credit_card,1
CA-2017-145226,OFF-ST-10002352,31.92,4,0%,credit_card,10
CA-2015-135363,OFF-PA-10003177,15.552,3,20%,credit_card,3
CA-2017-103065,OFF-ST-10000617,4.768,2,20%,credit_card,1
US-2014-137869,FUR-TA-10003954,1184.72,4,0%,credit_card,1
CA-2014-116932,OFF-AR-10002067,99.2,5,0%,credit_card,1
CA-2015-155054,TEC-AC-10003657,67.98,2,0%,credit_card,6
CA-2015-112130,OFF-AP-10003622,18.2,7,20%,credit_card,4
CA-2015-118843,FUR-FU-10003975,129.93,3,0%,credit_card,4
CA-2017-104927,OFF-PA-10000019,25.92,5,20%,credit_card,1
CA-2015-138331,OFF-AR-10002952,106.8,10,20%,credit_card,3
CA-2016-120369,FUR-FU-10003806,756.8,5,0%,credit_card,1
CA-2017-169691,OFF-PA-10003022,17.94,3,0%,credit_card,1
US-2016-162677,TEC-AC-10001314,119.976,3,20%,credit_card,6
CA-2015-122756,FUR-FU-10001935,2.96,1,20%,credit_card,3
CA-2016-158778,FUR-CH-10001146,71.246,2,30%,credit_card,1
CA-2014-163552,OFF-LA-10001175,14.4,5,0%,credit_card,10
CA-2017-146493,OFF-BI-10003676,53.9,5,0%,credit_card,1
CA-2017-130904,OFF-AR-10000422,1.752,1,20%,credit_card,3
CA-2017-144932,OFF-PA-10004971,13.872,3,20%,credit_card,6
CA-2015-100685,OFF-PA-10001289,116.28,3,0%,credit_card,10
US-2014-117135,OFF-ST-10002444,36.84,3,0%,credit_card,5
CA-2015-161627,FUR-CH-10003968,170.352,3,20%,credit_card,2
CA-2016-143805,OFF-SU-10004664,40.7,5,0%,credit_card,5
CA-2017-129462,FUR-CH-10000665,301.96,2,0%,credit_card,2
CA-2014-158771,OFF-PA-10002689,45.36,7,0%,credit_card,3
US-2016-146570,OFF-BI-10001718,511.84,8,0%,credit_card,5
CA-2015-166219,TEC-PH-10004165,1099.96,5,20%,credit_card,8
CA-2016-118255,TEC-AC-10000171,45.98,2,0%,credit_card,1
CA-2015-105627,TEC-PH-10003012,769.95,5,0%,credit_card,10
CA-2014-166590,TEC-AC-10003433,1.98,2,0%,credit_card,1
CA-2015-152513,OFF-BI-10002706,22.848,2,20%,credit_card,10
US-2015-122784,FUR-BO-10004690,384.944,4,30%,credit_card,4
CA-2014-138317,OFF-BI-10000069,9.006,2,70%,credit_card,1
CA-2017-139311,OFF-BI-10004209,12.864,8,80%,credit_card,1
CA-2014-127131,OFF-ST-10000036,197.58,2,0%,credit_card,2
CA-2015-130883,TEC-AC-10001956,239.8,5,20%,credit_card,2
CA-2014-119977,OFF-PA-10003823,123.92,4,0%,credit_card,3
CA-2017-134565,OFF-PA-10004243,37.94,2,0%,credit_card,10
CA-2014-136399,TEC-AC-10001142,395.0,5,0%,credit_card,2
CA-2017-139402,OFF-BI-10000279,13.005,3,70%,credit_card,3
CA-2016-156811,OFF-BI-10001628,25.032,3,20%,credit_card,6
CA-2016-122017,OFF-AP-10001293,81.96,2,0%,credit_card,8
CA-2016-160486,OFF-PA-10002421,72.224,4,20%,voucher,1
CA-2017-103065,OFF-AR-10003251,4.448,2,20%,credit_card,1
CA-2017-127474,OFF-PA-10000418,419.4,5,20%,credit_card,1
US-2017-156356,OFF-ST-10002301,32.544,2,20%,credit_card,2
CA-2015-158659,OFF-ST-10003306,714.3,5,0%,credit_card,2
CA-2017-135279,OFF-ST-10001097,501.81,3,0%,credit_card,4
US-2017-148768,TEC-PH-10002564,71.976,3,20%,credit_card,1
CA-2014-132962,OFF-PA-10003543,15.552,3,20%,credit_card,6
CA-2017-130505,FUR-TA-10001932,673.344,3,30%,credit_card,3
CA-2016-121020,TEC-PH-10001061,239.976,3,20%,credit_card,6
CA-2017-105487,TEC-AC-10003610,239.96,4,0%,credit_card,7
CA-2016-130799,FUR-FU-10001852,6.96,4,0%,credit_card,7
CA-2016-158694,OFF-BI-10004656,5.184,3,20%,credit_card,3
CA-2014-117765,OFF-ST-10003327,19.86,2,0%,credit_card,6
CA-2017-156664,OFF-FA-10002988,4.824,3,20%,credit_card,10
CA-2016-144309,OFF-PA-10001776,18.54,2,0%,credit_card,4
CA-2014-127558,FUR-FU-10002505,10.11,3,0%,credit_card,2
CA-2014-130624,TEC-PH-10003963,617.97,3,0%,credit_card,9
CA-2014-139542,TEC-AC-10001553,40.776,3,20%,credit_card,10
CA-2014-129364,OFF-LA-10004409,11.52,5,20%,credit_card,5
CA-2016-100965,FUR-FU-10003039,215.65,5,0%,credit_card,8
CA-2015-122266,OFF-AR-10004757,2.624,1,20%,credit_card,3
CA-2017-122504,TEC-AC-10003289,59.97,3,0%,credit_card,21
CA-2015-156104,TEC-CO-10002095,999.98,2,0%,credit_card,2
CA-2017-124597,OFF-AR-10002280,15.528,3,20%,credit_card,4
CA-2017-149944,OFF-AP-10004708,76.12,2,0%,credit_card,10
CA-2016-105753,FUR-FU-10000246,61.1,5,0%,credit_card,1
US-2017-118038,OFF-BI-10004182,1.248,3,80%,credit_card,2
US-2016-108637,FUR-FU-10004864,127.88,2,0%,credit_card,10
CA-2015-112053,TEC-AC-10002550,31.95,1,0%,credit_card,8
US-2016-123750,TEC-AC-10004659,408.744,7,20%,credit_card,3
CA-2017-152926,OFF-AP-10001947,21.984,6,80%,credit_card,10
CA-2015-136147,OFF-BI-10004224,121.104,6,70%,credit_card,2
CA-2015-122168,OFF-AR-10002053,35.76,12,0%,credit_card,5
CA-2014-105172,OFF-LA-10001641,18.9,6,0%,credit_card,1
CA-2016-157749,TEC-PH-10000011,31.984,2,20%,credit_card,4
US-2015-157014,FUR-BO-10004409,35.49,1,50%,credit_card,3
CA-2016-124562,OFF-BI-10001267,12.957,7,70%,credit_card,4
CA-2017-159366,TEC-MA-10000822,3059.982,2,10%,credit_card,8
CA-2017-139773,FUR-CH-10001797,188.552,7,30%,credit_card,1
CA-2016-116561,OFF-BI-10001658,39.872,2,20%,credit_card,10
US-2014-169390,OFF-ST-10001558,64.96,4,0%,credit_card,6
CA-2017-101049,OFF-BI-10001510,41.256,6,70%,credit_card,2
CA-2017-166296,OFF-PA-10004359,314.55,3,0%,credit_card,3
CA-2016-165484,OFF-PA-10000595,54.816,3,20%,credit_card,2
CA-2015-164882,OFF-AR-10004272,5.04,3,0%,credit_card,3
US-2015-139675,FUR-FU-10001979,327.76,8,0%,credit_card,3
CA-2014-138450,OFF-EN-10001335,52.512,6,20%,credit_card,2
CA-2017-160045,FUR-FU-10000010,1.988,1,60%,credit_card,8
CA-2015-142993,OFF-ST-10000934,81.96,2,0%,credit_card,1
CA-2014-168305,OFF-PA-10004947,21.4,5,0%,credit_card,5
CA-2016-101525,OFF-PA-10003936,19.44,3,0%,credit_card,2
US-2017-105998,TEC-AC-10004469,199.75,5,0%,credit_card,8
US-2015-163825,OFF-BI-10003527,3050.376,3,20%,credit_card,7
CA-2015-108259,FUR-FU-10000023,4.712,1,20%,credit_card,1
US-2016-118780,OFF-ST-10000352,59.48,2,0%,credit_card,8
CA-2017-164168,OFF-BI-10000666,30.56,5,80%,credit_card,3
CA-2014-164210,FUR-TA-10000849,145.98,2,50%,credit_card,8
CA-2015-117961,OFF-BI-10003707,61.04,4,0%,credit_card,5
CA-2017-134194,OFF-AR-10001615,31.744,2,20%,credit_card,4
CA-2016-143749,FUR-BO-10002853,81.94,1,0%,credit_card,1
CA-2014-127166,OFF-BI-10000977,18.24,3,80%,credit_card,4
CA-2017-150525,OFF-AR-10002375,6.56,2,0%,credit_card,1
US-2014-152030,FUR-CH-10004063,600.558,3,30%,credit_card,8
CA-2017-152310,TEC-CO-10000971,299.99,1,0%,credit_card,2
CA-2017-156622,OFF-PA-10002923,78.304,2,20%,credit_card,3
CA-2014-140396,TEC-PH-10004447,833.94,6,0%,credit_card,10
CA-2016-139409,TEC-PH-10003988,43.6,4,0%,credit_card,10
CA-2017-103156,FUR-FU-10000320,24.048,9,20%,credit_card,3
CA-2016-120180,OFF-SU-10004115,11.632,2,20%,credit_card,2
CA-2014-159520,OFF-BI-10003982,149.544,9,20%,credit_card,5
CA-2017-121706,OFF-AP-10003287,356.79,7,0%,credit_card,3
CA-2016-106950,OFF-BI-10003166,17.22,5,70%,credit_card,3
US-2016-121013,FUR-TA-10003238,1652.94,3,0%,credit_card,1
CA-2017-161893,TEC-AC-10001874,95.984,2,20%,credit_card,5
CA-2017-129378,OFF-BI-10001922,61.776,13,20%,credit_card,4
CA-2015-153717,FUR-BO-10004360,160.98,1,0%,credit_card,14
CA-2017-162033,TEC-AC-10003116,53.25,3,0%,credit_card,3
CA-2014-102274,OFF-AR-10002833,5.46,3,0%,credit_card,1
CA-2017-145037,OFF-ST-10000918,10.9,1,0%,credit_card,5
CA-2017-144113,OFF-EN-10001141,17.568,2,20%,credit_card,10
CA-2016-143714,TEC-CO-10004722,8399.976,4,40%,credit_card,8
CA-2016-145499,OFF-BI-10000848,3.282,2,70%,credit_card,2
CA-2015-140921,TEC-AC-10004901,149.97,3,0%,credit_card,3
CA-2014-157147,OFF-AR-10003514,19.9,5,0%,credit_card,2
CA-2016-103464,TEC-AC-10002842,595.0,5,0%,credit_card,1
CA-2015-155586,OFF-PA-10000726,36.44,4,0%,credit_card,2
CA-2014-100706,FUR-FU-10002268,29.46,6,0%,credit_card,7
CA-2014-154963,TEC-PH-10004093,82.782,3,40%,credit_card,8
CA-2015-150770,OFF-BI-10001575,49.568,2,20%,credit_card,10
US-2017-147984,OFF-PA-10000806,279.9,5,0%,credit_card,2
CA-2016-144344,OFF-BI-10003719,37.425,5,70%,credit_card,4
CA-2016-126004,OFF-PA-10001685,40.56,4,0%,credit_card,4
CA-2016-155978,OFF-AP-10002892,45.96,2,0%,credit_card,1
CA-2015-142993,TEC-AC-10003038,17.9,2,0%,credit_card,4
CA-2016-113236,TEC-AC-10001267,47.92,2,20%,credit_card,8
CA-2015-145394,FUR-FU-10001215,34.504,2,60%,credit_card,3
CA-2015-155453,OFF-LA-10001613,4.608,2,20%,credit_card,5
CA-2016-112697,OFF-AP-10002684,194.528,2,20%,credit_card,3
CA-2016-135776,OFF-ST-10003470,1117.92,4,0%,credit_card,10
CA-2015-130610,OFF-BI-10003655,19.0,5,0%,credit_card,10
CA-2014-158372,TEC-PH-10002103,601.536,8,20%,,1
CA-2015-121783,OFF-ST-10000078,795.51,3,0%,credit_card,8
CA-2015-141327,FUR-FU-10000576,335.744,2,20%,credit_card,6
CA-2016-128531,TEC-AC-10003023,94.992,2,20%,credit_card,3
CA-2015-127509,FUR-TA-10002855,1024.38,7,0%,credit_card,6
CA-2017-159597,OFF-ST-10002289,63.56,2,0%,credit_card,10
CA-2016-166674,TEC-PH-10002365,35.12,4,0%,credit_card,8
CA-2015-137302,TEC-PH-10003174,311.976,3,20%,credit_card,2
US-2017-163790,OFF-AR-10003469,8.8,5,0%,credit_card,4
CA-2015-133494,OFF-AP-10002906,3.552,2,20%,credit_card,4
CA-2017-125388,FUR-FU-10004712,56.56,4,0%,credit_card,2
CA-2014-168305,OFF-LA-10003498,44.4,3,0%,credit_card,2
US-2016-156097,FUR-CH-10001215,701.372,2,30%,credit_card,1
US-2017-109253,OFF-LA-10001158,51.75,5,0%,credit_card,1
US-2015-138093,OFF-PA-10001509,44.75,5,0%,credit_card,1
CA-2016-152072,OFF-EN-10003040,52.34,2,0%,,1
CA-2015-161711,OFF-EN-10001539,62.24,8,0%,credit_card,10
